title,body_html,vendor,product_type,created_at,handle,updated_at,published_at,template_suffix,published_scope,tags,image,variant_id,variant_product_id,variant_title,variant_price,variant_sku,variant_position,variant_compare_at_price,variant_fulfillment_service,variant_inventory_management,variant_option1,variant_option2,variant_option3,variant_created_at,variant_updated_at,variant_taxable,variant_barcode,variant_grams,variant_image_id,variant_weight,variant_weight_unit,variant_requires_shipping
RDS DECK MACHNAU BEAR BOT II 8.0,"<span style=""font-size:11pt""><span style=""tab-stops:118.5pt""><span style=""line-height:107%""><span style=""font-family:Calibri,sans-serif""><span style=""font-size:10.5pt""><span style=""background:white""><span style=""line-height:107%""><span style=""color:#212b36""><span style=""letter-spacing:1.15pt"">The deconstruction of Paul Machnau's all-time favourite board from 2001, reinterpreted by the extraordinary @timbaronart</span></span></span></span></span></span></span></span></span><br><span style=""font-size:11pt""><span style=""line-height:107%""><span style=""font-family:Calibri,sans-serif""><span style=""font-size:10.5pt""><span style=""line-height:107%""><span style=""font-family:"" segoe ui><span style=""color:#212b36"">The OG Bear Bot deck has been revived in an all new and exclusive style. This monochrome board with a touch of red is here for a limited time only. Get this before it gets you…</span></span></span></span></span></span></span><br> ",Red Dragon Apparel,DECKS,2022-02-08T08:31:37-08:00,rds-deck-machnau-bear-bot-8-0,2022-12-06T01:13:52-08:00,2022-11-19T01:28:09-08:00,,web,"Decks, NewSM22, RDSSkate, Skate, SM22",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_041bdca8-eba8-45b3-801a-7b24f51e2752.jpg?v=1670318031,42431485346030,7568653517038,Default Title,89.95,RD11211-X-A-1SIZE,1,0.00,manual,shopify,Default Title,,,2022-02-08T08:31:37-08:00,2022-11-28T15:06:01-08:00,True,628000737933,1179,,2.6,lb,True
RDS DECK MACHNAU BEAR BOT II 8.25,"<span style=""font-size:11pt""><span style=""tab-stops:118.5pt""><span style=""line-height:107%""><span style=""font-family:Calibri,sans-serif""><span style=""font-size:10.5pt""><span style=""background:white""><span style=""line-height:107%""><span style=""color:#212b36""><span style=""letter-spacing:1.15pt"">The deconstruction of Paul Machnau's all-time favourite board from 2001, reinterpreted by the extraordinary @timbaronart</span></span></span></span></span></span></span></span></span><br><span style=""font-size:11pt""><span style=""line-height:107%""><span style=""font-family:Calibri,sans-serif""><span style=""font-size:10.5pt""><span style=""line-height:107%""><span style=""font-family:"" segoe ui><span style=""color:#212b36"">The OG Bear Bot deck has been revived in an all new and exclusive style. This monochrome board with a touch of red is here for a limited time only. Get this before it gets you…</span></span></span></span></span></span></span><br> ",Red Dragon Apparel,DECKS,2022-02-08T08:31:38-08:00,rds-deck-machnau-bear-bot-8-25,2022-12-06T01:13:54-08:00,2022-11-19T01:28:09-08:00,,web,"Decks, NewSM22, RDSSkate, Skate, SM22",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_0a743731-4d31-48d6-8df7-5a310104d2cc.jpg?v=1670318033,42431485411566,7568653582574,Default Title,89.95,RD11212-X-A-1SIZE,1,0.00,manual,shopify,Default Title,,,2022-02-08T08:31:38-08:00,2022-12-02T13:59:16-08:00,True,628000737940,1179,,2.6,lb,True
RDS X C&B FLY BOX,Fly Box,Red Dragon Apparel,ACCESSORIES,2022-03-25T07:15:48-07:00,rds-x-c-b-fly-box,2022-11-21T15:06:22-08:00,2022-11-19T01:28:09-08:00,,web,"Accessories, AccessoriesAll, FA22",,42630904283374,7620646273262,Default Title,59.95,RD11232-BLK-A-1SIZE,1,0.00,manual,shopify,Default Title,,,2022-03-25T07:15:49-07:00,2022-11-21T15:06:22-08:00,True,628000738862,68,,0.15,lb,True
AMBITION X RDS SNOWSKATE,"Introducing the Red Dragon X Ambition Snow Skate collab, a 32.5"" x 8.5"" AS2 shape that features a Precision-7 2.0 channel pattern for improved tracking and rail-locking , along with a unique CPE base material, providing incomparable speed and scratch resistance. Showing off it's 7 ply Canadian maple core and epoxy resin lamination, this snowskate is the perfect choice for any level of rider looking for quality and performance. Made in Canada.",Red Dragon Apparel,SNOWBOARDS,2022-04-26T10:47:16-07:00,ambition-x-rds-snow-skate-2,2022-12-12T15:02:06-08:00,2022-11-19T01:28:09-08:00,,web,HD22,https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_1d378593-4afb-4f18-9e4c-dc218edd0b7b.jpg?v=1670454069,42839416930542,7679034556654,Default Title,164.95,RD11238-X-A-1SIZE,1,0.00,manual,shopify,Default Title,,,2022-04-26T10:47:16-07:00,2022-12-12T15:02:06-08:00,True,628000739159,2948,,6.5,lb,True
HOOK AND VICE X RDS SNAPBACK,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>Live the adventure with this RDS x Hook and Vice collaboration. This snapback is the luckiest fish cap out there, fits great, and comes with a newly designed collab embroidered patch.",Red Dragon Apparel,CAPS,2022-05-10T14:02:50-07:00,hook-and-vice-x-rds-snapback,2022-12-12T15:10:49-08:00,2022-11-19T01:28:09-08:00,,web,"Caps, Headwear, mens, NewSM22, SM22",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_705046e1-682b-4071-9e38-db91d45ad87b.jpg?v=1670601743,42953975431406,7696632479982,Default Title,39.95,RD11297-BLK-A-1SIZE,1,44.95,manual,shopify,Default Title,,,2022-05-10T14:02:50-07:00,2022-12-12T15:06:01-08:00,True,628000742289,68,,0.15,lb,True
RDS SOCKS BITMAP CHUNG,Sneak around with these stealthy Bitmap Camo RDS Socks. Our brand new line of Red Dragon socks are available in 3 colourways.,Red Dragon Apparel,SOCKS,2022-05-13T10:16:04-07:00,rds-socks-bitmap-chung,2022-12-12T16:01:12-08:00,2022-11-19T01:28:09-08:00,,global,"AccessoriesAll, mens, Socks, SP23",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_0ed3f913-2931-407d-850a-b8cd2cd0a4cb.jpg?v=1670318044,42971042808046,7699673809134,Default Title,14.95,RD11302-BTCM-A-1SIZE,1,0.00,manual,shopify,Default Title,,,2022-05-13T10:16:04-07:00,2022-12-12T16:01:12-08:00,True,628000742524,249,,0.55,lb,True
RDS SOCKS BITMAP CHUNG,Sneak around with these stealthy Bitmap Camo RDS Socks. Our brand new line of Red Dragon socks are available in 3 colourways.,Red Dragon Apparel,SOCKS,2022-05-13T10:16:05-07:00,rds-socks-bitmap-chung-1,2022-12-12T16:01:11-08:00,2022-11-19T01:28:09-08:00,,global,"AccessoriesAll, mens, Socks, SP23",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_3fd0fe94-2bed-4004-9b83-f2cc224fe16f.jpg?v=1670318046,42971042906350,7699673874670,Default Title,14.95,RD11303-BTBC-A-1SIZE,1,0.00,manual,shopify,Default Title,,,2022-05-13T10:16:05-07:00,2022-12-12T16:01:11-08:00,True,628000742531,249,,0.55,lb,True
RDS SOCKS BITMAP CHUNG,Sneak around with these stealthy Bitmap Camo RDS Socks. Our brand new line of Red Dragon socks are available in 3 colourways.,Red Dragon Apparel,SOCKS,2022-05-13T10:16:05-07:00,rds-socks-bitmap-chung-2,2022-12-12T16:01:11-08:00,2022-11-19T01:28:09-08:00,,global,"AccessoriesAll, mens, Socks, SP23",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_5084002c-a9aa-4155-83f0-acf77adaa73f.jpg?v=1670318049,42971042971886,7699673940206,Default Title,14.95,RD11304-BTWC-A-1SIZE,1,0.00,manual,shopify,Default Title,,,2022-05-13T10:16:06-07:00,2022-12-12T16:01:11-08:00,True,628000742548,249,,0.55,lb,True
RDS STICKERS OG 10PK,Stickers - Pvc Clear Vinyl,Red Dragon Apparel,STICKERS,2022-08-25T10:31:44-07:00,rds-stickers-og-10pk,2022-11-21T15:06:36-08:00,2022-11-19T01:28:09-08:00,,web,"AccessoriesAll, SP23, Stickers",,43426976366830,7879496696046,Default Title,34.95,RD11307-ASST-A-1SIZE,1,0.00,manual,shopify,Default Title,,,2022-08-25T10:31:45-07:00,2022-11-21T15:06:36-08:00,True,628000742685,91,,0.2,lb,True
RDS STICKERS 2023 10PK,Stickers - Pvc Clear Vinyl,Red Dragon Apparel,STICKERS,2022-08-25T10:31:45-07:00,rds-stickers-2023-10pk,2022-11-21T15:06:36-08:00,2022-11-19T01:28:09-08:00,,web,"AccessoriesAll, SP23, Stickers",,43426976399598,7879496728814,Default Title,13.95,RD11308-ASST-A-1SIZE,1,0.00,manual,shopify,Default Title,,,2022-08-25T10:31:45-07:00,2022-11-21T15:06:36-08:00,True,628000742692,91,,0.2,lb,True
RDS DIECUT STICKERS 10in 5PK,,Red Dragon Apparel,STICKERS,2022-08-25T10:31:46-07:00,rds-diecut-stickers-10in-5pk,2022-11-21T15:06:38-08:00,2022-11-19T01:28:09-08:00,,web,"AccessoriesAll, SP23, Stickers",,43426976432366,7879496761582,Default Title,34.95,RD11309-ASST-A-1SIZE,1,0.00,manual,shopify,Default Title,,,2022-08-25T10:31:46-07:00,2022-11-21T15:06:37-08:00,True,628000742708,91,,0.2,lb,True
RDS DIECUT STICKERS 6in 5PK,,Red Dragon Apparel,STICKERS,2022-08-25T10:31:47-07:00,rds-diecut-stickers-6in-5pk,2022-11-21T15:06:39-08:00,2022-11-19T01:28:09-08:00,,web,"AccessoriesAll, SP23, Stickers",,43426976465134,7879496794350,Default Title,21.95,RD11310-ASST-A-1SIZE,1,0.00,manual,shopify,Default Title,,,2022-08-25T10:31:47-07:00,2022-11-21T15:06:38-08:00,True,628000742715,91,,0.2,lb,True
RDS SNAPBACK MONOGRAM,Hat - 92% Poly / 8% Spandex - Mens,Red Dragon Apparel,CAPS,2022-08-30T10:35:59-07:00,rds-snapback-monogram,2022-11-21T15:06:40-08:00,2022-11-19T01:28:45-08:00,,web,"Caps, Headwear, mens, NewSP23, SM23, SP23",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_b2f625ce-c96f-48c9-aade-aec0e6a559ab.jpg?v=1669072000,43444591198446,7884693438702,Default Title,34.95,RD11410-BVCM-A-1SIZE,1,0.00,manual,shopify,Default Title,,,2022-08-30T10:35:59-07:00,2022-11-21T15:06:40-08:00,True,628000747895,68,,0.15,lb,True
RDS SNAPBACK CHUNG PATCH,Hat - Front 100% Cotton / Back 100% Poly - Mens,Red Dragon Apparel,CAPS,2022-08-30T10:36:00-07:00,rds-snapback-chung-patch,2022-11-21T15:06:42-08:00,2022-11-19T01:28:45-08:00,,web,"Caps, Headwear, mens, NewSP23, SM23, SP23",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_f06655a3-62d5-49dc-bc3e-626e2e4c14b5.jpg?v=1669072001,43444591231214,7884693471470,Default Title,34.95,RD11414-BLK-A-1SIZE,1,0.00,manual,shopify,Default Title,,,2022-08-30T10:36:00-07:00,2022-11-21T15:06:42-08:00,True,628000747963,68,,0.15,lb,True
LITTLE SKATE RATS BOOK,Book,Red Dragon,ACCESSORIES,2022-11-04T06:31:41-07:00,rds-book-little-skate-rats,2022-12-09T00:01:41-08:00,2022-11-19T01:28:45-08:00,,web,"Accessories, AccessoriesAll, FA22",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_f03f6ae6-963e-4cdc-afea-f32daf277a1e.jpg?v=1670318051,43679527207150,7949911261422,Default Title,26.95,RD11437-MULT-A-1SIZE,1,0.00,manual,shopify,Default Title,,,2022-11-04T06:31:42-07:00,2022-12-09T00:01:41-08:00,True,RD11437MULTA,68,,0.15,lb,True
RDS T-SHIRT OG,"<span data-sheets-value=""{"" iconic skateboard tee that launched an army of red dragons a staple amongst staples this t-shirt was first financed with our personal credit cards and now the classic rds og is in it decade production data-sheets-userformat=""{"" style=""font-size: 10pt; font-family: Arial;"">The iconic skateboard tee that launched an army of Red Dragons! A staple amongst staples, this t-shirt was first financed with our personal credit cards, and now the classic RDS OG t-shirt is in it's 3rd decade of production!</span>",Red Dragon Apparel,MENS T-SHIRTS,2018-04-27T06:44:13-07:00,rds-t-shirt-og,2022-12-11T13:00:04-08:00,2022-11-19T12:01:56-08:00,,web,"mens, MTShirts, SM23, SP23, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_6e3fb613-4458-437a-90b2-c76e8aef8539.jpg?v=1669072025,7575344447547,628948926523,BLACK/RED / SML,34.95,RD0953-BLKR-C-SML,1,0.00,manual,shopify,BLACK/RED,SML,,2018-04-27T06:44:13-07:00,2022-11-21T16:00:47-08:00,True,628000509356,204,38443787419886,0.45,lb,True
RDS T-SHIRT OG,"<span data-sheets-value=""{"" iconic skateboard tee that launched an army of red dragons a staple amongst staples this t-shirt was first financed with our personal credit cards and now the classic rds og is in it decade production data-sheets-userformat=""{"" style=""font-size: 10pt; font-family: Arial;"">The iconic skateboard tee that launched an army of Red Dragons! A staple amongst staples, this t-shirt was first financed with our personal credit cards, and now the classic RDS OG t-shirt is in it's 3rd decade of production!</span>",Red Dragon Apparel,MENS T-SHIRTS,2018-04-27T06:44:13-07:00,rds-t-shirt-og,2022-12-11T13:00:04-08:00,2022-11-19T12:01:56-08:00,,web,"mens, MTShirts, SM23, SP23, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_6e3fb613-4458-437a-90b2-c76e8aef8539.jpg?v=1669072025,7575385407547,628948926523,BLACK/RED / MED,34.95,RD0953-BLKR-D-MED,2,0.00,manual,shopify,BLACK/RED,MED,,2018-04-27T06:49:57-07:00,2022-11-25T05:41:05-08:00,True,628000509363,204,38443787419886,0.45,lb,True
RDS T-SHIRT OG,"<span data-sheets-value=""{"" iconic skateboard tee that launched an army of red dragons a staple amongst staples this t-shirt was first financed with our personal credit cards and now the classic rds og is in it decade production data-sheets-userformat=""{"" style=""font-size: 10pt; font-family: Arial;"">The iconic skateboard tee that launched an army of Red Dragons! A staple amongst staples, this t-shirt was first financed with our personal credit cards, and now the classic RDS OG t-shirt is in it's 3rd decade of production!</span>",Red Dragon Apparel,MENS T-SHIRTS,2018-04-27T06:44:13-07:00,rds-t-shirt-og,2022-12-11T13:00:04-08:00,2022-11-19T12:01:56-08:00,,web,"mens, MTShirts, SM23, SP23, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_6e3fb613-4458-437a-90b2-c76e8aef8539.jpg?v=1669072025,7575385473083,628948926523,BLACK/RED / LRG,34.95,RD0953-BLKR-E-LRG,3,0.00,manual,shopify,BLACK/RED,LRG,,2018-04-27T06:49:57-07:00,2022-12-11T12:57:21-08:00,True,628000509370,204,38443787419886,0.45,lb,True
RDS T-SHIRT OG,"<span data-sheets-value=""{"" iconic skateboard tee that launched an army of red dragons a staple amongst staples this t-shirt was first financed with our personal credit cards and now the classic rds og is in it decade production data-sheets-userformat=""{"" style=""font-size: 10pt; font-family: Arial;"">The iconic skateboard tee that launched an army of Red Dragons! A staple amongst staples, this t-shirt was first financed with our personal credit cards, and now the classic RDS OG t-shirt is in it's 3rd decade of production!</span>",Red Dragon Apparel,MENS T-SHIRTS,2018-04-27T06:44:13-07:00,rds-t-shirt-og,2022-12-11T13:00:04-08:00,2022-11-19T12:01:56-08:00,,web,"mens, MTShirts, SM23, SP23, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_6e3fb613-4458-437a-90b2-c76e8aef8539.jpg?v=1669072025,7575385505851,628948926523,BLACK/RED / XLG,34.95,RD0953-BLKR-F-XLG,4,0.00,manual,shopify,BLACK/RED,XLG,,2018-04-27T06:49:57-07:00,2022-11-24T05:46:10-08:00,True,628000509387,204,38443787419886,0.45,lb,True
RDS T-SHIRT OG,"<span data-sheets-value=""{"" iconic skateboard tee that launched an army of red dragons a staple amongst staples this t-shirt was first financed with our personal credit cards and now the classic rds og is in it decade production data-sheets-userformat=""{"" style=""font-size: 10pt; font-family: Arial;"">The iconic skateboard tee that launched an army of Red Dragons! A staple amongst staples, this t-shirt was first financed with our personal credit cards, and now the classic RDS OG t-shirt is in it's 3rd decade of production!</span>",Red Dragon Apparel,MENS T-SHIRTS,2018-04-27T06:44:13-07:00,rds-t-shirt-og,2022-12-11T13:00:04-08:00,2022-11-19T12:01:56-08:00,,web,"mens, MTShirts, SM23, SP23, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_6e3fb613-4458-437a-90b2-c76e8aef8539.jpg?v=1669072025,7575385604155,628948926523,BLACK/RED / XXL,34.95,RD0953-BLKR-G-XXL,5,0.00,manual,shopify,BLACK/RED,XXL,,2018-04-27T06:49:57-07:00,2022-12-05T10:00:35-08:00,True,628000509394,204,38443787419886,0.45,lb,True
RDS T-SHIRT OG,"<span data-sheets-value=""{"" iconic skateboard tee that launched an army of red dragons a staple amongst staples this t-shirt was first financed with our personal credit cards and now the classic rds og is in it decade production data-sheets-userformat=""{"" style=""font-size: 10pt; font-family: Arial;"">The iconic skateboard tee that launched an army of Red Dragons! A staple amongst staples, this t-shirt was first financed with our personal credit cards, and now the classic RDS OG t-shirt is in it's 3rd decade of production!</span>",Red Dragon Apparel,MENS T-SHIRTS,2018-04-27T06:44:13-07:00,rds-t-shirt-og,2022-12-11T13:00:04-08:00,2022-11-19T12:01:56-08:00,,web,"mens, MTShirts, SM23, SP23, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_6e3fb613-4458-437a-90b2-c76e8aef8539.jpg?v=1669072025,7575385669691,628948926523,BLACK/RED / XXXL,34.95,RD0953-BLKR-H-XXXL,6,0.00,manual,shopify,BLACK/RED,XXXL,,2018-04-27T06:49:57-07:00,2022-11-21T15:07:05-08:00,True,628000509400,204,38443787419886,0.45,lb,True
RDS CHINO RYAN DECENZO,Ryan Decenzo Signature Chino · 98% Cotton / 2% Elastic · Relaxed Fit,Red Dragon Apparel,MENS PANTS,2018-06-30T13:06:22-07:00,rds-chino-ryan-decenzo,2022-12-09T09:05:06-08:00,2022-11-19T12:01:56-08:00,,web,"Black, Bottoms, FA22, MBottoms, mens, Pants",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_04afc0b5-d364-4538-b8d3-0b78b8c06c3d.jpg?v=1669396035,12751199043643,1375123603515,BLACK / 28,49.95,RD8613-BLK-G-28,1,89.95,manual,shopify,BLACK,28,,2018-06-30T13:06:22-07:00,2022-11-25T09:07:14-08:00,True,628000610618,544,38466794914030,1.2,lb,True
RDS CHINO RYAN DECENZO,Ryan Decenzo Signature Chino · 98% Cotton / 2% Elastic · Relaxed Fit,Red Dragon Apparel,MENS PANTS,2018-06-30T13:06:22-07:00,rds-chino-ryan-decenzo,2022-12-09T09:05:06-08:00,2022-11-19T12:01:56-08:00,,web,"Black, Bottoms, FA22, MBottoms, mens, Pants",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_04afc0b5-d364-4538-b8d3-0b78b8c06c3d.jpg?v=1669396035,12751199076411,1375123603515,BLACK / 30,49.95,RD8613-BLK-I-30,2,89.95,manual,shopify,BLACK,30,,2018-06-30T13:06:22-07:00,2022-12-08T07:16:30-08:00,True,628000610625,544,38466794914030,1.2,lb,True
RDS CHINO RYAN DECENZO,Ryan Decenzo Signature Chino · 98% Cotton / 2% Elastic · Relaxed Fit,Red Dragon Apparel,MENS PANTS,2018-06-30T13:06:22-07:00,rds-chino-ryan-decenzo,2022-12-09T09:05:06-08:00,2022-11-19T12:01:56-08:00,,web,"Black, Bottoms, FA22, MBottoms, mens, Pants",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_04afc0b5-d364-4538-b8d3-0b78b8c06c3d.jpg?v=1669396035,12751199109179,1375123603515,BLACK / 32,49.95,RD8613-BLK-K-32,3,89.95,manual,shopify,BLACK,32,,2018-06-30T13:06:22-07:00,2022-11-25T17:26:44-08:00,True,628000610632,544,38466794914030,1.2,lb,True
RDS CHINO RYAN DECENZO,Ryan Decenzo Signature Chino · 98% Cotton / 2% Elastic · Relaxed Fit,Red Dragon Apparel,MENS PANTS,2018-06-30T13:06:22-07:00,rds-chino-ryan-decenzo,2022-12-09T09:05:06-08:00,2022-11-19T12:01:56-08:00,,web,"Black, Bottoms, FA22, MBottoms, mens, Pants",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_04afc0b5-d364-4538-b8d3-0b78b8c06c3d.jpg?v=1669396035,12751199141947,1375123603515,BLACK / 34,49.95,RD8613-BLK-M-34,4,89.95,manual,shopify,BLACK,34,,2018-06-30T13:06:22-07:00,2022-11-25T16:02:03-08:00,True,628000610649,544,38466794914030,1.2,lb,True
